order_date,ship_date,ship_mode,customer_id,segment,city,state,region,product_id,category,subcategory,sales,quantity,discount,profit
2014-11-02,2014-11-07,Standard Class,PO-18850,Consumer,Irving,Texas,Central,TEC-PH-10002923,Technology,Phones,88.776,3,0.2,7.7679
2016-01-22,2016-01-27,Standard Class,BT-11530,Home Office,Cleveland,Ohio,East,TEC-PH-10004093,Technology,Phones,110.376,4,0.4,-20.2356
2016-01-22,2016-01-27,Standard Class,BT-11530,Home Office,Cleveland,Ohio,East,TEC-AC-10000171,Technology,Accessories,55.176,3,0.2,15.8631
2017-07-11,2017-07-17,Standard Class,NW-18400,Consumer,Waterloo,Iowa,Central,OFF-AR-10001166,Office Supplies,Art,30.32,4,0.0,11.8248
2017-09-11,2017-09-11,Same Day,JF-15415,Consumer,Seattle,Washington,West,FUR-CH-10003199,Furniture,Chairs,177.568,2,0.2,8.8784
2017-09-11,2017-09-11,Same Day,JF-15415,Consumer,Seattle,Washington,West,OFF-PA-10002005,Office Supplies,Paper,19.44,3,0.0,9.3312
2017-09-11,2017-09-11,Same Day,JF-15415,Consumer,Seattle,Washington,West,OFF-PA-10004101,Office Supplies,Paper,71.28,11,0.0,34.2144
2017-09-11,2017-09-11,Same Day,JF-15415,Consumer,Seattle,Washington,West,OFF-BI-10004600,Office Supplies,Binders,1471.96,5,0.2,459.9875
2017-09-11,2017-09-11,Same Day,JF-15415,Consumer,Seattle,Washington,West,TEC-PH-10000127,Technology,Phones,79.96,5,0.2,-17.991
2016-02-23,2016-02-27,Standard Class,AC-10420,Corporate,Philadelphia,Pennsylvania,East,OFF-EN-10004386,Office Supplies,Envelopes,57.576,3,0.2,21.591
2016-01-22,2016-01-29,Standard Class,TB-21280,Consumer,New York City,New York,East,OFF-BI-10004506,Office Supplies,Binders,26.336,4,0.2,9.2176
2015-12-12,2015-12-16,Standard Class,HA-14905,Consumer,San Jose,California,West,FUR-FU-10004597,Furniture,Furnishings,166.5,3,0.0,21.645
2015-12-12,2015-12-16,Standard Class,HA-14905,Consumer,San Jose,California,West,OFF-ST-10001496,Office Supplies,Storage,360.38,2,0.0,93.6988
2016-10-29,2016-11-01,Second Class,LH-17155,Consumer,Los Angeles,California,West,OFF-BI-10004236,Office Supplies,Binders,11.744,1,0.2,3.8168
2017-05-28,2017-05-31,Second Class,LO-17170,Corporate,Concord,New Hampshire,East,FUR-FU-10001185,Furniture,Furnishings,247.44,8,0.0,101.4504
2014-12-21,2014-12-28,Standard Class,DP-13390,Home Office,Columbia,Tennessee,South,OFF-BI-10000977,Office Supplies,Binders,18.24,2,0.7,-14.592
2016-11-24,2016-11-28,Standard Class,CR-12580,Home Office,Bellevue,Washington,West,OFF-SU-10004782,Office Supplies,Supplies,25.35,3,0.0,7.605
2015-11-20,2015-11-25,Standard Class,KB-16405,Home Office,Seattle,Washington,West,OFF-AR-10002067,Office Supplies,Art,119.04,6,0.0,30.9504
2015-11-20,2015-11-25,Standard Class,KB-16405,Home Office,Seattle,Washington,West,FUR-FU-10002364,Furniture,Furnishings,22.14,3,0.0,6.4206
2015-11-20,2015-11-25,Standard Class,KB-16405,Home Office,Seattle,Washington,West,TEC-AC-10002018,Technology,Accessories,13.98,2,0.0,6.0114
2017-05-29,2017-06-04,Standard Class,ML-17410,Consumer,Columbus,Indiana,Central,OFF-BI-10000632,Office Supplies,Binders,43.41,1,0.0,19.9686
2017-05-29,2017-06-04,Standard Class,ML-17410,Consumer,Columbus,Indiana,Central,FUR-FU-10003981,Furniture,Furnishings,6.24,3,0.0,2.6208
2017-05-29,2017-06-04,Standard Class,ML-17410,Consumer,Columbus,Indiana,Central,OFF-AP-10001564,Office Supplies,Appliances,465.16,2,0.0,120.9416
2017-05-29,2017-06-04,Standard Class,ML-17410,Consumer,Columbus,Indiana,Central,OFF-PA-10004082,Office Supplies,Paper,7.98,1,0.0,3.99
2014-12-02,2014-12-04,First Class,MC-17575,Consumer,Chicago,Illinois,Central,OFF-AP-10004249,Office Supplies,Appliances,2.394,1,0.8,-6.3441
2014-04-07,2014-04-07,Same Day,VM-21685,Home Office,Marietta,Georgia,South,OFF-PA-10003441,Office Supplies,Paper,58.32,9,0.0,27.9936
2014-04-07,2014-04-07,Same Day,VM-21685,Home Office,Marietta,Georgia,South,TEC-PH-10004922,Technology,Phones,200.97,3,0.0,50.2425
2015-09-08,2015-09-14,Standard Class,VW-21775,Corporate,Montgomery,Alabama,South,FUR-FU-10001731,Furniture,Furnishings,21.36,8,0.0,8.1168
2017-09-09,2017-09-15,Standard Class,GK-14620,Corporate,Plano,Texas,Central,OFF-LA-10000134,Office Supplies,Labels,9.856,4,0.2,3.4496
2015-09-06,2015-09-08,Second Class,AT-10435,Home Office,Tamarac,Florida,South,OFF-BI-10003166,Office Supplies,Binders,3.444,1,0.7,-2.5256
2017-11-02,2017-11-06,Second Class,AR-10825,Corporate,Columbus,Ohio,East,OFF-SU-10000646,Office Supplies,Supplies,384.592,2,0.2,-81.7258
2015-03-28,2015-03-30,Second Class,JH-15820,Consumer,New York City,New York,East,OFF-EN-10004459,Office Supplies,Envelopes,22.92,3,0.0,11.2308
2015-08-13,2015-08-17,Second Class,RA-19285,Consumer,Richmond,Indiana,Central,OFF-BI-10003529,Office Supplies,Binders,11.36,4,0.0,5.5664
2015-05-12,2015-05-18,Standard Class,RO-19780,Consumer,Seattle,Washington,West,OFF-BI-10002949,Office Supplies,Binders,14.592,3,0.2,4.9248
2017-07-23,2017-07-27,Standard Class,LR-17035,Corporate,Long Beach,New York,East,OFF-LA-10001158,Office Supplies,Labels,41.4,4,0.0,19.872
2016-09-24,2016-09-26,First Class,MK-17905,Corporate,Rockford,Illinois,Central,OFF-BI-10004584,Office Supplies,Binders,442.372,7,0.8,-729.9138
2017-05-05,2017-05-10,Standard Class,YS-21880,Corporate,Columbus,Georgia,South,OFF-BI-10004965,Office Supplies,Binders,34.5,3,0.0,15.525
2016-10-06,2016-10-06,Same Day,JH-15910,Consumer,Tulsa,Oklahoma,Central,OFF-BI-10004654,Office Supplies,Binders,28.85,5,0.0,14.425
2014-11-03,2014-11-08,Standard Class,AT-10735,Consumer,Nashville,Tennessee,South,OFF-PA-10000141,Office Supplies,Paper,3.488,2,0.2,1.1772
2014-11-03,2014-11-08,Standard Class,AT-10735,Consumer,Nashville,Tennessee,South,OFF-PA-10001019,Office Supplies,Paper,143.856,9,0.2,48.5514
2015-10-01,2015-10-04,Second Class,RM-19675,Home Office,Cambridge,Massachusetts,East,TEC-PH-10002496,Technology,Phones,311.98,2,0.0,93.594
2015-10-01,2015-10-04,Second Class,RM-19675,Home Office,Cambridge,Massachusetts,East,OFF-BI-10000829,Office Supplies,Binders,22.45,5,0.0,10.327
2017-12-02,2017-12-06,Standard Class,BB-11545,Corporate,Oakland,California,West,TEC-PH-10001448,Technology,Phones,39.992,1,0.2,-7.9984
2017-12-02,2017-12-06,Standard Class,BB-11545,Corporate,Oakland,California,West,FUR-CH-10004983,Furniture,Chairs,1159.056,9,0.2,43.4646
2017-12-02,2017-12-06,Standard Class,BB-11545,Corporate,Oakland,California,West,OFF-AR-10004022,Office Supplies,Art,179.9,5,0.0,44.975
2017-12-11,2017-12-12,First Class,AS-10285,Corporate,Palatine,Illinois,Central,TEC-AC-10001284,Technology,Accessories,116.312,7,0.2,23.2624
2016-07-17,2016-07-22,Second Class,DK-13375,Consumer,Seattle,Washington,West,FUR-FU-10001847,Furniture,Furnishings,12.42,3,0.0,4.4712
2016-07-17,2016-07-22,Second Class,DK-13375,Consumer,Seattle,Washington,West,TEC-AC-10004595,Technology,Accessories,428.4,3,0.0,89.964
2016-07-17,2016-07-22,Second Class,DK-13375,Consumer,Seattle,Washington,West,FUR-FU-10004164,Furniture,Furnishings,24.75,5,0.0,10.89
2016-07-17,2016-07-22,Second Class,DK-13375,Consumer,Seattle,Washington,West,OFF-LA-10001074,Office Supplies,Labels,87.71,7,0.0,41.2237
2016-07-17,2016-07-22,Second Class,DK-13375,Consumer,Seattle,Washington,West,OFF-ST-10000604,Office Supplies,Storage,69.52,2,0.0,17.38
2016-07-17,2016-07-22,Second Class,DK-13375,Consumer,Seattle,Washington,West,TEC-PH-10000148,Technology,Phones,20.784,2,0.2,-4.6764
2016-07-17,2016-07-22,Second Class,DK-13375,Consumer,Seattle,Washington,West,OFF-BI-10000042,Office Supplies,Binders,12.816,3,0.2,4.1652
2017-05-12,2017-05-16,Standard Class,JH-15910,Consumer,Cincinnati,Ohio,East,OFF-LA-10000443,Office Supplies,Labels,5.904,2,0.2,1.9926
2015-11-20,2015-11-26,Standard Class,JK-15205,Consumer,Marion,Ohio,East,FUR-FU-10002874,Furniture,Furnishings,63.824,2,0.2,9.5736
2015-11-20,2015-11-26,Standard Class,JK-15205,Consumer,Marion,Ohio,East,OFF-ST-10003994,Office Supplies,Storage,141.552,3,0.2,-26.541
2016-09-24,2016-09-28,Standard Class,EH-13765,Corporate,Los Angeles,California,West,OFF-EN-10001453,Office Supplies,Envelopes,304.9,5,0.0,143.303
2016-09-24,2016-09-28,Standard Class,EH-13765,Corporate,Los Angeles,California,West,FUR-CH-10000988,Furniture,Chairs,563.24,5,0.2,56.324
2016-10-21,2016-10-26,Standard Class,VW-21775,Corporate,Lakewood,Ohio,East,FUR-TA-10003238,Furniture,Tables,661.176,2,0.4,-231.4116
2016-10-24,2016-10-31,Standard Class,CG-12040,Home Office,Lebanon,Tennessee,South,TEC-PH-10001061,Technology,Phones,239.976,3,0.2,17.9982
2014-07-08,2014-07-12,Standard Class,EB-13705,Corporate,San Francisco,California,West,FUR-TA-10003715,Furniture,Tables,502.488,3,0.2,-87.9354
2014-07-08,2014-07-12,Standard Class,EB-13705,Corporate,San Francisco,California,West,OFF-BI-10001597,Office Supplies,Binders,196.704,6,0.2,68.8464
2015-03-13,2015-03-18,Second Class,NF-18595,Home Office,Chico,California,West,FUR-CH-10004063,Furniture,Chairs,915.136,4,0.2,102.9528
2015-03-13,2015-03-18,Second Class,NF-18595,Home Office,Chico,California,West,FUR-FU-10001979,Furniture,Furnishings,327.76,8,0.0,91.7728
2017-12-02,2017-12-05,First Class,ME-17725,Consumer,Salem,Virginia,South,FUR-CH-10001854,Furniture,Chairs,701.96,2,0.0,168.4704
2015-04-22,2015-04-26,Standard Class,AZ-10750,Consumer,Los Angeles,California,West,TEC-PH-10002923,Technology,Phones,88.776,3,0.2,7.7679
2015-04-22,2015-04-26,Standard Class,AZ-10750,Consumer,Los Angeles,California,West,OFF-AR-10004691,Office Supplies,Art,64.14,3,0.0,16.6764
2014-09-16,2014-09-19,First Class,RF-19345,Corporate,New York City,New York,East,OFF-BI-10002931,Office Supplies,Binders,33.552,1,0.2,12.582
2014-12-28,2015-01-01,Standard Class,AJ-10780,Corporate,Beverly,Massachusetts,East,OFF-AP-10002651,Office Supplies,Appliances,1737.18,6,0.0,503.7822
2014-12-28,2015-01-01,Standard Class,AJ-10780,Corporate,Beverly,Massachusetts,East,OFF-ST-10000689,Office Supplies,Storage,704.25,5,0.0,84.51
2014-12-28,2015-01-01,Standard Class,AJ-10780,Corporate,Beverly,Massachusetts,East,OFF-PA-10003302,Office Supplies,Paper,141.76,4,0.0,66.6272
2014-10-21,2014-10-26,Standard Class,SF-20965,Corporate,San Diego,California,West,OFF-BI-10001460,Office Supplies,Binders,36.36,3,0.2,12.2715
2017-11-30,2017-12-03,First Class,MZ-17335,Home Office,San Francisco,California,West,FUR-FU-10003489,Furniture,Furnishings,25.83,3,0.0,9.5571
2014-06-06,2014-06-12,Standard Class,SB-20170,Consumer,Chicago,Illinois,Central,OFF-BI-10002794,Office Supplies,Binders,24.588,3,0.8,-38.1114
2014-06-06,2014-06-12,Standard Class,SB-20170,Consumer,Chicago,Illinois,Central,OFF-EN-10000461,Office Supplies,Envelopes,13.984,2,0.2,4.7196
2017-11-23,2017-11-27,Standard Class,AH-10210,Consumer,Dallas,Texas,Central,TEC-PH-10001305,Technology,Phones,195.96,5,0.2,19.596
2017-06-18,2017-06-20,Second Class,NK-18490,Home Office,Corpus Christi,Texas,Central,OFF-PA-10000167,Office Supplies,Paper,74.352,3,0.2,23.235
2017-05-05,2017-05-05,Same Day,AI-10855,Consumer,New York City,New York,East,OFF-PA-10002947,Office Supplies,Paper,6.68,1,0.0,3.2064
2016-11-04,2016-11-06,Second Class,TP-21565,Corporate,Eugene,Oregon,West,OFF-SU-10002301,Office Supplies,Supplies,17.584,7,0.2,-4.1762
2016-11-04,2016-11-06,Second Class,TP-21565,Corporate,Eugene,Oregon,West,FUR-CH-10003298,Furniture,Chairs,104.784,1,0.2,-14.4078
2016-11-04,2016-11-06,Second Class,TP-21565,Corporate,Eugene,Oregon,West,OFF-PA-10004353,Office Supplies,Paper,47.952,3,0.2,16.7832
2016-11-04,2016-11-06,Second Class,TP-21565,Corporate,Eugene,Oregon,West,FUR-CH-10000229,Furniture,Chairs,650.352,3,0.2,-97.5528
2016-11-04,2016-11-06,Second Class,TP-21565,Corporate,Eugene,Oregon,West,OFF-LA-10003930,Office Supplies,Labels,629.184,8,0.2,228.0792
2016-11-04,2016-11-06,Second Class,TP-21565,Corporate,Eugene,Oregon,West,OFF-PA-10000176,Office Supplies,Paper,15.176,1,0.2,5.3116
2014-09-11,2014-09-16,Standard Class,LW-17125,Consumer,Oxnard,California,West,FUR-FU-10004006,Furniture,Furnishings,127.95,3,0.0,21.7515
2017-02-16,2017-02-21,Standard Class,NG-18355,Corporate,Fairfield,Connecticut,East,OFF-ST-10001932,Office Supplies,Storage,579.51,3,0.0,81.1314
2017-02-16,2017-02-21,Standard Class,NG-18355,Corporate,Fairfield,Connecticut,East,TEC-PH-10000923,Technology,Phones,14.99,1,0.0,7.3451
2014-11-24,2014-11-29,Standard Class,NG-18355,Corporate,Jackson,Michigan,Central,OFF-AR-10000380,Office Supplies,Art,151.92,4,0.0,45.576
2014-11-24,2014-11-29,Standard Class,NG-18355,Corporate,Jackson,Michigan,Central,OFF-LA-10003930,Office Supplies,Labels,196.62,2,0.0,96.3438
2014-11-24,2014-11-29,Standard Class,NG-18355,Corporate,Jackson,Michigan,Central,OFF-PA-10001815,Office Supplies,Paper,144.12,3,0.0,69.1776
2014-11-24,2014-11-29,Standard Class,NG-18355,Corporate,Jackson,Michigan,Central,OFF-PA-10004082,Office Supplies,Paper,15.96,2,0.0,7.98
2017-11-25,2017-11-29,Second Class,EB-13750,Corporate,Laguna Niguel,California,West,TEC-PH-10004071,Technology,Phones,39.96,5,0.2,3.4965
2017-11-25,2017-11-29,Second Class,EB-13750,Corporate,Laguna Niguel,California,West,OFF-PA-10002377,Office Supplies,Paper,34.08,6,0.0,15.336
2017-09-28,2017-10-02,Standard Class,SP-20860,Corporate,Jacksonville,Florida,South,OFF-PA-10001800,Office Supplies,Paper,10.368,2,0.2,3.6288
2014-10-13,2014-10-17,Standard Class,SP-20545,Corporate,Mount Vernon,New York,East,OFF-BI-10002764,Office Supplies,Binders,7.752,3,0.2,2.8101
2014-06-03,2014-06-07,Second Class,RB-19795,Home Office,Midland,Michigan,Central,OFF-EN-10004459,Office Supplies,Envelopes,15.28,2,0.0,7.4872
2014-06-17,2014-06-23,Standard Class,DB-13660,Consumer,Newark,Delaware,East,TEC-MA-10000423,Technology,Machines,65.97,3,0.0,31.0059
2015-10-29,2015-11-02,Standard Class,NB-18655,Corporate,San Francisco,California,West,OFF-PA-10002986,Office Supplies,Paper,33.4,5,0.0,16.032
2015-10-29,2015-11-02,Standard Class,NB-18655,Corporate,San Francisco,California,West,OFF-EN-10001434,Office Supplies,Envelopes,210.84,4,0.0,103.3116
2014-01-20,2014-01-26,Standard Class,XP-21865,Consumer,Westland,Michigan,Central,OFF-ST-10000760,Office Supplies,Storage,13.98,1,0.0,4.0542
2014-01-20,2014-01-26,Standard Class,XP-21865,Consumer,Westland,Michigan,Central,FUR-FU-10002918,Furniture,Furnishings,272.94,3,0.0,30.0234
2014-01-20,2014-01-26,Standard Class,XP-21865,Consumer,Westland,Michigan,Central,OFF-BI-10000605,Office Supplies,Binders,19.05,5,0.0,8.9535
2014-01-20,2014-01-26,Standard Class,XP-21865,Consumer,Westland,Michigan,Central,OFF-AP-10002311,Office Supplies,Appliances,247.716,4,0.1,93.5816
2014-01-20,2014-01-26,Standard Class,XP-21865,Consumer,Westland,Michigan,Central,OFF-ST-10003123,Office Supplies,Storage,66.58,2,0.0,15.9792
2014-01-20,2014-01-26,Standard Class,XP-21865,Consumer,Westland,Michigan,Central,OFF-AR-10004456,Office Supplies,Art,43.92,3,0.0,12.7368
2014-01-20,2014-01-26,Standard Class,XP-21865,Consumer,Westland,Michigan,Central,FUR-FU-10002268,Furniture,Furnishings,14.73,3,0.0,4.8609
2014-01-20,2014-01-26,Standard Class,XP-21865,Consumer,Westland,Michigan,Central,OFF-BI-10004364,Office Supplies,Binders,29.7,5,0.0,13.365
2014-07-11,2014-07-15,Standard Class,MH-17455,Consumer,New York City,New York,East,OFF-PA-10001970,Office Supplies,Paper,49.12,4,0.0,23.0864
2014-07-11,2014-07-15,Standard Class,MH-17455,Consumer,New York City,New York,East,OFF-BI-10002954,Office Supplies,Binders,18.28,5,0.2,6.398
2016-08-30,2016-09-06,Standard Class,BG-11740,Consumer,Los Angeles,California,West,FUR-FU-10000672,Furniture,Furnishings,47.04,4,0.0,15.9936
2016-08-30,2016-09-06,Standard Class,BG-11740,Consumer,Los Angeles,California,West,TEC-PH-10004908,Technology,Phones,339.96,5,0.2,42.495
2017-10-05,2017-10-09,Standard Class,TS-21370,Corporate,New York City,New York,East,TEC-PH-10003095,Technology,Phones,87.8,4,0.0,43.9
2017-10-05,2017-10-09,Standard Class,TS-21370,Corporate,New York City,New York,East,FUR-CH-10002880,Furniture,Chairs,221.382,2,0.1,2.4598
2017-10-05,2017-10-09,Standard Class,TS-21370,Corporate,New York City,New York,East,TEC-MA-10001047,Technology,Machines,5199.96,4,0.0,1351.9896
2016-12-31,2017-01-02,First Class,DB-13660,Consumer,Lancaster,Ohio,East,OFF-ST-10002554,Office Supplies,Storage,156.512,4,0.2,-35.2152
2015-03-07,2015-03-10,First Class,EM-14140,Home Office,Newark,Delaware,East,TEC-AC-10004469,Technology,Accessories,119.85,3,0.0,52.734
2015-03-07,2015-03-10,First Class,EM-14140,Home Office,Newark,Delaware,East,OFF-BI-10000309,Office Supplies,Binders,30.44,2,0.0,14.9156
2015-03-07,2015-03-10,First Class,EM-14140,Home Office,Newark,Delaware,East,OFF-BI-10001765,Office Supplies,Binders,69.28,2,0.0,33.2544
2015-03-07,2015-03-10,First Class,EM-14140,Home Office,Newark,Delaware,East,TEC-PH-10001619,Technology,Phones,587.97,3,0.0,170.5113
2017-10-20,2017-10-20,Same Day,RB-19465,Home Office,New York City,New York,East,OFF-LA-10002034,Office Supplies,Labels,24.55,5,0.0,12.0295
2015-05-01,2015-05-06,Standard Class,PO-18850,Consumer,San Francisco,California,West,OFF-BI-10000309,Office Supplies,Binders,12.176,1,0.2,4.4138
2015-05-01,2015-05-06,Standard Class,PO-18850,Consumer,San Francisco,California,West,OFF-ST-10000876,Office Supplies,Storage,37.32,3,0.0,10.4496
2015-05-01,2015-05-06,Standard Class,PO-18850,Consumer,San Francisco,California,West,OFF-SU-10002573,Office Supplies,Supplies,35.06,2,0.0,10.518
2017-09-03,2017-09-08,Standard Class,AG-10900,Consumer,Dallas,Texas,Central,FUR-FU-10004622,Furniture,Furnishings,108.4,5,0.6,-105.69
2017-11-03,2017-11-08,Standard Class,BF-11275,Corporate,Miami,Florida,South,TEC-PH-10002549,Technology,Phones,361.376,2,0.2,27.1032
2015-09-13,2015-09-19,Standard Class,HG-14845,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10004209,Office Supplies,Binders,2.412,1,0.7,-2.01
2015-09-06,2015-09-12,Standard Class,BS-11590,Corporate,New York City,New York,East,OFF-AP-10001962,Office Supplies,Appliances,8.39,1,0.0,2.0975
2015-09-06,2015-09-12,Standard Class,BS-11590,Corporate,New York City,New York,East,TEC-PH-10002922,Technology,Phones,337.98,2,0.0,101.394
2014-10-06,2014-10-13,Standard Class,JD-16015,Consumer,Philadelphia,Pennsylvania,East,OFF-ST-10000642,Office Supplies,Storage,83.92,5,0.2,-13.637
2017-01-23,2017-01-28,Standard Class,CS-12250,Corporate,Seattle,Washington,West,OFF-BI-10001757,Office Supplies,Binders,19.68,5,0.2,6.888
2017-01-23,2017-01-28,Standard Class,CS-12250,Corporate,Seattle,Washington,West,OFF-PA-10004621,Office Supplies,Paper,25.92,4,0.0,12.4416
2017-01-23,2017-01-28,Standard Class,CS-12250,Corporate,Seattle,Washington,West,OFF-PA-10002262,Office Supplies,Paper,6.48,1,0.0,3.1104
2017-01-23,2017-01-28,Standard Class,CS-12250,Corporate,Seattle,Washington,West,TEC-PH-10004100,Technology,Phones,86.352,6,0.2,8.6352
2015-12-10,2015-12-15,Standard Class,FC-14245,Home Office,Los Angeles,California,West,OFF-AR-10003582,Office Supplies,Art,56.3,2,0.0,15.764
2014-11-25,2014-11-30,Standard Class,SE-20110,Consumer,Springfield,Oregon,West,OFF-AR-10003179,Office Supplies,Art,51.016,7,0.2,8.2901
2017-11-21,2017-11-25,Standard Class,CK-12205,Consumer,Renton,Washington,West,OFF-BI-10001670,Office Supplies,Binders,150.8,5,0.2,56.55
2017-11-21,2017-11-25,Standard Class,CK-12205,Consumer,Renton,Washington,West,TEC-MA-10002073,Technology,Machines,1039.992,1,0.2,103.9992
2017-11-21,2017-11-25,Standard Class,CK-12205,Consumer,Renton,Washington,West,OFF-PA-10003797,Office Supplies,Paper,51.84,8,0.0,24.8832
2017-04-04,2017-04-05,First Class,DS-13030,Home Office,New York City,New York,East,TEC-PH-10004006,Technology,Phones,41.22,1,0.0,11.1294
2017-04-04,2017-04-05,First Class,DS-13030,Home Office,New York City,New York,East,OFF-SU-10000646,Office Supplies,Supplies,240.37,1,0.0,7.2111
2017-04-04,2017-04-05,First Class,DS-13030,Home Office,New York City,New York,East,TEC-PH-10002262,Technology,Phones,119.02,2,0.0,33.3256
2017-05-19,2017-05-24,Standard Class,SA-20830,Consumer,San Jose,California,West,OFF-BI-10002082,Office Supplies,Binders,133.12,5,0.2,49.92
2016-10-03,2016-10-07,Standard Class,TP-21565,Corporate,Grand Prairie,Texas,Central,FUR-FU-10001756,Furniture,Furnishings,38.08,5,0.6,-29.512
2016-11-21,2016-11-21,Same Day,JK-16120,Home Office,New York City,New York,East,FUR-BO-10002598,Furniture,Bookcases,113.568,2,0.2,12.7764
2017-10-03,2017-10-05,Second Class,CC-12430,Home Office,New York City,New York,East,FUR-FU-10001934,Furniture,Furnishings,83.92,4,0.0,21.8192
2017-10-03,2017-10-05,Second Class,CC-12430,Home Office,New York City,New York,East,OFF-AR-10001130,Office Supplies,Art,6.63,3,0.0,3.1161
